,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_after_onehot,income_before_onehot
4702,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
5184,White,Male,40,Private,11,Craft-repair,<=50K,>50K,-0.3328690137232102,-0.06628338469639074,0,1,0
29245,White,Male,40,Federal-gov,13,Exec-managerial,>50K,>50K,-0.534850705264806,0.620340517821499,1,1,1
34791,Non-White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.1932628176245297,0.8137740498597255,2,1,0
34497,White,Female,50,Private,14,Adm-clerical,<=50K,>50K,-0.2492309136591249,0.25201657209376127,1,1,0
26675,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
33262,White,Female,50,Local-gov,13,Prof-specialty,<=50K,>50K,-0.4689638976748325,0.988778529362493,1,1,0
46796,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
8901,Non-White,Female,40,Private,13,Prof-specialty,<=50K,>50K,-0.3447205256071575,0.48566623629744643,1,1,0
1401,Non-White,Male,60,Private,10,Exec-managerial,>50K,>50K,0.06984237170505904,0.11372380204740577,0,1,1
11650,White,Male,60,Self-emp-not-inc,13,Exec-managerial,>50K,>50K,-0.22784991110630917,0.7976589680104382,1,1,1
38308,White,Male,60,Unknown,13,Unknown,<=50K,>50K,1.9943157815626613,1.2474693646327129,2,1,0
36236,White,Male,30,Local-gov,9,Craft-repair,<=50K,>50K,-0.32336761708039824,0.07769764974254062,1,1,0
17045,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
44663,White,Male,70,Unknown,10,Unknown,<=50K,>50K,2.3828033859967634,1.1577638531738332,2,1,0
4883,White,Male,30,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.24406790657208893,0.022933646223227275,0,1,0
10001,White,Male,40,Private,10,Handlers-cleaners,<=50K,>50K,-0.119316737751509,-0.34796672029771225,0,1,0
28072,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
28376,White,Male,60,Private,9,Exec-managerial,>50K,>50K,-0.02452070290241997,0.1682999161729619,0,1,1
4163,White,Female,30,State-gov,13,Exec-managerial,<=50K,>50K,-0.4394057110630685,0.6616376673351901,1,1,0
310,White,Male,50,Local-gov,12,Tech-support,>50K,>50K,-0.3725823001760453,0.40593969265144275,1,1,1
31021,White,Male,30,Private,13,Adm-clerical,<=50K,>50K,-0.30340822167172243,-0.06530462958659852,0,1,0
36563,Non-White,Male,50,Federal-gov,13,Exec-managerial,>50K,>50K,-0.4454769684466386,0.48378686022139633,1,1,1
10850,White,Male,20,Self-emp-not-inc,9,Prof-specialty,<=50K,>50K,-0.27307034832336236,0.41641636697532475,1,1,0
25536,White,Male,30,Private,9,Tech-support,<=50K,>50K,-0.23322117216976843,-0.26247323129487216,0,1,0
41031,White,Female,50,Private,13,Prof-specialty,<=50K,>50K,-0.36749593921048596,0.5710197408007952,1,1,0
41335,White,Female,30,State-gov,13,Prof-specialty,<=50K,>50K,-0.49633219549853747,0.9316289293578962,1,1,0
40787,Non-White,Female,20,Local-gov,13,Prof-specialty,<=50K,>50K,-0.287194111915583,0.6643327331376494,1,1,0
34533,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
33388,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
19964,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
26373,White,Male,50,Private,13,Machine-op-inspct,<=50K,>50K,-0.29931911340878975,-0.07211423007870289,0,1,0
34995,White,Male,40,Self-emp-inc,9,Farming-fishing,>50K,>50K,-0.33207771370511935,0.3766200574990099,1,1,1
2900,White,Female,40,Local-gov,14,Exec-managerial,>50K,>50K,-0.5136017375007339,1.0409778608416647,1,1,1
45288,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
14762,White,Male,40,Self-emp-not-inc,14,Exec-managerial,>50K,>50K,-0.5862758595488863,1.004849647348876,1,1,1
13623,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
31797,White,Female,40,Private,9,Exec-managerial,<=50K,>50K,-0.20099615553131558,0.00388682160520462,0,1,0
30190,White,Female,80,Self-emp-not-inc,13,Prof-specialty,<=50K,>50K,-0.2669945805616098,0.8094894171807826,1,1,0
8957,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
47417,White,Female,40,Private,11,Prof-specialty,<=50K,>50K,-0.3443499709733413,0.42631181952274677,1,1,0
41824,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
7090,White,Male,50,Federal-gov,10,Adm-clerical,>50K,>50K,-0.19078687963969168,-0.017226249159798725,0,1,1
18158,White,Female,40,Self-emp-not-inc,9,Prof-specialty,>50K,>50K,-0.31837938731955284,0.5804954017441254,1,1,1
5082,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
46373,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
20693,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
20426,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
19147,White,Male,40,Self-emp-not-inc,13,Craft-repair,<=50K,>50K,-0.4497708909205426,0.41064193124624937,1,1,0
4364,White,Male,20,Local-gov,10,Protective-serv,<=50K,>50K,-0.20722840386978755,0.3370567621106449,1,1,0
18380,Non-White,Male,30,Private,10,Transport-moving,<=50K,>50K,-0.10095970907229326,-0.4197049797886848,0,1,0
28247,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
12533,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
37505,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
29629,White,Female,50,Private,13,Exec-managerial,<=50K,>50K,-0.31056945477501696,0.3010284787780893,1,1,0
22454,Non-White,Male,60,State-gov,9,Protective-serv,>50K,>50K,-0.07688707473995263,0.5368121851442638,1,1,1
14917,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
19835,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
17808,White,Female,40,Private,14,Exec-managerial,>50K,>50K,-0.41213377903638737,0.623219072279967,1,1,1
40347,White,Male,50,Private,9,Craft-repair,<=50K,>50K,-0.21314252110923385,-0.24431719713960387,0,1,0
4727,White,Female,50,Unknown,9,Unknown,<=50K,>50K,1.9940119513923058,0.734714459795317,2,1,0
40802,White,Male,40,Private,1,Craft-repair,<=50K,>50K,0.052183143494497285,-0.07864209997530396,0,1,0
45665,White,Male,50,Private,9,Tech-support,>50K,>50K,-0.22446403466295062,-0.16672928961531897,0,1,1
10734,White,Male,90,Local-gov,9,Craft-repair,>50K,>50K,-0.023335778870990673,0.2715624403813763,1,1,1
8457,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
14582,Non-White,Female,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.4811544851180354,1.174415465264268,1,1,1
15712,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
20558,White,Male,50,Private,9,Machine-op-inspct,<=50K,>50K,-0.15644665255766885,-0.39485596379996446,0,1,0
1081,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
38224,White,Male,30,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6252562463805974,1.3376958634330953,1,1,1
7956,White,Male,60,Private,9,Transport-moving,<=50K,>50K,0.07029597800825223,-0.15438500982013553,0,1,0
18254,White,Male,40,Self-emp-not-inc,7,Farming-fishing,<=50K,>50K,-0.0490492521765688,0.10159723481709686,0,1,0
11643,White,Female,60,Unknown,10,Unknown,<=50K,>50K,2.2891620749702435,0.9060918408849267,2,1,0
11788,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
4043,White,Male,40,Private,9,Exec-managerial,<=50K,>50K,-0.3146814886910462,0.07890007855789882,1,1,0
16062,White,Female,40,Private,12,Prof-specialty,<=50K,>50K,-0.3045729470155327,0.42878827733297464,1,1,0
28252,Non-White,Male,40,Private,9,Machine-op-inspct,<=50K,>50K,-0.1336712389543404,-0.48020946830331324,0,1,0
17903,White,Female,50,Private,13,Sales,<=50K,>50K,-0.20511297348046337,0.01984824876763549,0,1,0
13497,White,Male,30,Self-emp-inc,13,Craft-repair,>50K,>50K,-0.48389828472975926,0.41312282967197766,1,1,1
4576,White,Male,20,State-gov,13,Protective-serv,<=50K,>50K,-0.4070005244345266,0.6420153705806932,1,1,0
17500,White,Male,30,Private,14,Transport-moving,<=50K,>50K,-0.40646040718484405,0.25420338501163364,1,1,0
34729,White,Female,30,Private,12,Adm-clerical,<=50K,>50K,-0.09350073470961907,-0.30814942655549027,0,1,0
11489,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
37680,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
12637,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
6583,Non-White,Female,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.514453646725455,1.200015541812645,1,1,1
32742,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
42270,White,Male,50,Self-emp-not-inc,11,Exec-managerial,<=50K,>50K,-0.4282664054429517,0.5123510560205728,1,1,0
3958,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
29151,White,Male,30,Self-emp-not-inc,11,Farming-fishing,>50K,>50K,-0.335293602701256,0.28388485851225764,1,1,1
30265,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
38876,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
8093,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,1,0
14617,White,Male,50,Private,3,Machine-op-inspct,<=50K,>50K,-0.09263734371178209,-0.4170251326195476,0,1,0
4171,White,Male,40,Private,10,Machine-op-inspct,<=50K,>50K,-0.1514573147683574,-0.31287842032541796,0,1,0
48040,White,Male,50,Federal-gov,9,Exec-managerial,>50K,>50K,-0.35867908280626565,0.27199870755186045,1,1,1
25325,White,Male,20,Private,13,Prof-specialty,<=50K,>50K,-0.35548606182171494,0.4325407825803716,1,1,0
33244,White,Male,50,Private,7,Craft-repair,<=50K,>50K,0.011216522509498342,-0.39551510316785854,0,1,0
10451,White,Male,20,Private,12,Tech-support,<=50K,>50K,-0.1454191311631972,-0.22531131108337277,0,1,0
40797,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
10454,White,Male,50,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5433809531973343,0.8064839705006566,1,1,1
24998,White,Male,50,State-gov,9,Transport-moving,<=50K,>50K,-0.3066447649541882,0.1869682062530786,1,1,0
30788,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
35087,White,Female,90,Private,14,Exec-managerial,>50K,>50K,-0.0875599167263781,0.6957398446908726,1,1,1
7312,White,Male,30,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.24513973064865913,-0.017006851564270363,0,1,0
26655,White,Male,40,Private,10,Craft-repair,<=50K,>50K,-0.20815318331992239,-0.16233965366505732,0,1,0
22351,White,Male,30,Private,10,Machine-op-inspct,<=50K,>50K,-0.12691529066775564,-0.4342224385533481,0,1,0
29100,White,Male,60,State-gov,16,Prof-specialty,>50K,>50K,-0.46467325915601637,1.7157641827876242,1,1,1
7570,White,Male,40,Private,5,Craft-repair,<=50K,>50K,-0.11661502818013277,-0.24737769848806604,0,1,0
15308,White,Male,20,Private,15,Prof-specialty,<=50K,>50K,-0.43034715097250975,0.9133302718233158,1,1,0
19482,White,Male,40,Private,6,Machine-op-inspct,<=50K,>50K,-0.008724381422452375,-0.4405096112265759,0,1,0
39969,White,Male,30,Private,9,Exec-managerial,<=50K,>50K,-0.29013946459044443,-0.042443939670031294,0,1,0
24062,White,Male,30,Private,11,Prof-specialty,<=50K,>50K,-0.4334932800324702,0.37998105824751083,1,1,0
4523,White,Male,50,Private,9,Exec-managerial,>50K,>50K,-0.28138232708362665,0.053300002009521896,0,1,1
20621,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
35950,White,Female,30,Private,12,Adm-clerical,<=50K,>50K,-0.09350073470961907,-0.30814942655549027,0,1,0
43992,White,Female,50,Private,13,Adm-clerical,<=50K,>50K,-0.18096575100517404,-0.04457394485973952,0,1,0
847,White,Male,50,Self-emp-not-inc,13,Exec-managerial,<=50K,>50K,-0.4847115352875158,0.6826590538469982,1,1,0
40413,White,Female,50,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.42795268656325425,0.87763705891701,1,1,1
41449,White,Female,40,State-gov,9,Adm-clerical,<=50K,>50K,-0.1914715705427064,0.11463752820402992,1,1,0
35540,White,Female,40,State-gov,9,Adm-clerical,<=50K,>50K,-0.1914715705427064,0.11463752820402992,1,1,0
30160,White,Female,40,Federal-gov,9,Adm-clerical,<=50K,>50K,-0.14868920748411166,-0.1230168964902856,0,1,0
32942,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
18037,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
19585,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
40667,Non-White,Male,50,State-gov,12,Adm-clerical,<=50K,>50K,-0.26243347393301764,0.2080073212616855,1,1,0
5117,White,Female,40,Private,10,Exec-managerial,<=50K,>50K,-0.1627076561345846,0.060264288531374235,0,1,0
5425,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
34175,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
4299,White,Male,40,Local-gov,11,Protective-serv,<=50K,>50K,-0.49093860642899645,0.6722053228008062,1,1,0
29908,White,Male,60,Unknown,9,Unknown,<=50K,>50K,2.137188242413782,0.9247276309114513,2,1,0
27289,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
25402,White,Male,30,Local-gov,9,Craft-repair,<=50K,>50K,-0.32336761708039824,0.07769764974254062,1,1,0
31359,White,Male,60,Self-emp-inc,13,Sales,>50K,>50K,-0.18106284772157397,0.6403036546536428,1,1,1
7754,White,Male,30,Private,16,Exec-managerial,>50K,>50K,-0.5532864176273381,0.778675934685271,1,1,1
46634,White,Female,30,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5459861978356012,1.1896251046364406,1,1,0
35388,White,Male,60,Unknown,13,Unknown,<=50K,>50K,1.9943157815626613,1.2474693646327129,2,1,0
43416,White,Male,50,Private,9,Transport-moving,<=50K,>50K,-0.18656564617295446,-0.2693849239835755,0,1,0
28547,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
37692,Non-White,Male,30,Self-emp-not-inc,13,Craft-repair,<=50K,>50K,-0.3691542916091929,0.1783443319665935,1,1,0
34558,White,Female,30,State-gov,10,Other-service,>50K,>50K,-0.051714090250588964,-0.06129337970386854,0,1,1
14375,White,Male,40,Private,13,Machine-op-inspct,<=50K,>50K,-0.33261827501620933,-0.046514153530325966,0,1,0
24921,White,Female,40,Private,13,Adm-clerical,<=50K,>50K,-0.21426491261259356,-0.018973868311362604,0,1,0
26048,White,Male,30,Local-gov,10,Protective-serv,<=50K,>50K,-0.34168075192510694,0.4548050356042095,1,1,0
2841,White,Male,30,Private,9,Craft-repair,<=50K,>50K,-0.22189965861605165,-0.34006113881915706,0,1,0
23611,White,Male,40,Local-gov,10,Protective-serv,>50K,>50K,-0.3662227760257087,0.5761490538321397,1,1,1
7115,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
33459,White,Female,40,Local-gov,14,Prof-specialty,<=50K,>50K,-0.5705282219362029,1.3109691228643707,1,1,0
16334,White,Male,40,Private,9,Adm-clerical,<=50K,>50K,-0.18507778492120325,-0.26670234507992996,0,1,0
37408,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
4500,White,Male,30,Private,9,Sales,<=50K,>50K,-0.18468298329589083,-0.3236241696804851,0,1,0
14066,White,Female,30,State-gov,13,Prof-specialty,<=50K,>50K,-0.49633219549853747,0.9316289293578962,1,1,0
24324,White,Female,40,Private,12,Prof-specialty,<=50K,>50K,-0.3045729470155327,0.42878827733297464,1,1,0
615,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
45586,White,Male,60,Self-emp-not-inc,9,Exec-managerial,>50K,>50K,-0.08497745025518827,0.47491723428917665,1,1,1
47301,White,Female,40,Private,12,Prof-specialty,<=50K,>50K,-0.3045729470155327,0.42878827733297464,1,1,0
12987,White,Female,30,Local-gov,13,Prof-specialty,<=50K,>50K,-0.4777210351816503,0.8930345876829398,1,1,0
21624,Non-White,Female,40,Private,13,Exec-managerial,>50K,>50K,-0.28779404117168855,0.21567497427474047,1,1,1
7310,White,Male,40,Private,9,Craft-repair,<=50K,>50K,-0.2464416827166534,-0.21871712059122694,0,1,0
43408,White,Male,50,Private,4,Exec-managerial,<=50K,>50K,-0.15965339865461278,0.19123959785396694,1,1,0
218,White,Male,30,Private,11,Craft-repair,<=50K,>50K,-0.3083269896226084,-0.18762740292432087,0,1,0
42583,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
33335,White,Male,50,Self-emp-inc,13,Sales,>50K,>50K,-0.4379244719027806,0.5253037404902028,1,1,1
24683,Non-White,Male,40,Private,10,Craft-repair,>50K,>50K,-0.1520786081091744,-0.273293234716783,0,1,1
45810,White,Female,30,Private,13,Sales,<=50K,>50K,-0.21387011098728118,-0.07589569291191771,0,1,0
32967,White,Male,40,Private,15,Prof-specialty,>50K,>50K,-0.5893415231284309,1.1524225635448107,1,1,1
30032,White,Female,40,Private,12,Exec-managerial,<=50K,>50K,-0.24764646258006373,0.15879701531026866,1,1,0
3025,White,Female,30,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.13145439748892856,-0.09202010851696456,0,1,0
24555,White,Male,30,Self-emp-not-inc,14,Prof-specialty,<=50K,>50K,-0.6186603198837535,1.1534968911436518,1,1,0
22619,White,Male,50,Local-gov,14,Prof-specialty,>50K,>50K,-0.650914393488514,1.360382303268688,1,1,1
32060,White,Male,30,Private,11,Craft-repair,<=50K,>50K,-0.3083269896226084,-0.18762740292432087,0,1,0
12013,White,Male,40,Self-emp-not-inc,11,Prof-specialty,<=50K,>50K,-0.5184920514858402,0.8079423945916557,1,1,0
13694,White,Male,50,Self-emp-not-inc,9,Sales,<=50K,>50K,-0.23638259314184132,0.07873709011528283,0,1,0
33177,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
26589,White,Male,40,Private,15,Prof-specialty,>50K,>50K,-0.5893415231284309,1.1524225635448107,1,1,1
42098,White,Male,40,Self-emp-not-inc,10,Craft-repair,<=50K,>50K,-0.2686099306726907,0.14427766445115742,1,1,0
13961,White,Male,40,State-gov,9,Exec-managerial,>50K,>50K,-0.4347606074722799,0.535253208794553,1,1,1
35747,White,Male,70,Unknown,13,Unknown,<=50K,>50K,2.201642425748912,1.4241281199689253,2,1,0
16840,White,Male,50,Self-emp-not-inc,13,Prof-specialty,<=50K,>50K,-0.5416380197229848,0.9526503158697042,1,1,0
43029,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
14303,White,Male,30,Private,10,Craft-repair,<=50K,>50K,-0.18361115921932064,-0.28368367189298743,0,1,0
5073,White,Male,30,Private,9,Machine-op-inspct,<=50K,>50K,-0.16520379006448666,-0.49059990547951765,0,1,0
36106,White,Male,40,Private,9,Transport-moving,<=50K,>50K,-0.219864807780374,-0.2437848474351986,0,1,0
17556,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
36024,White,Male,50,Private,9,Sales,<=50K,>50K,-0.17592584578907303,-0.2278802280009319,0,1,0
21369,White,Male,30,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.6839256642904158,1.4615207800867536,1,1,1
5089,White,Male,50,Self-emp-not-inc,14,Prof-specialty,>50K,>50K,-0.6099031823769356,1.249240832823205,1,1,1
38775,White,Male,40,Private,1,Adm-clerical,<=50K,>50K,0.11354704128994744,-0.126627324464007,0,1,0
45465,White,Male,60,Private,9,Sales,<=50K,>50K,0.08093577839213364,-0.1128803138374919,0,1,0
27756,White,Male,30,Private,9,Transport-moving,<=50K,>50K,-0.19532278367977227,-0.3651288656631287,0,1,0
33585,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
1984,White,Male,40,Private,13,Transport-moving,<=50K,>50K,-0.3627372686314949,0.078956886286063,1,1,0
38675,White,Male,40,Local-gov,14,Exec-managerial,>50K,>50K,-0.6272870706604645,1.1159911177943589,1,1,1
48225,Non-White,Male,30,Self-emp-inc,10,Craft-repair,<=50K,>50K,-0.24666274927115936,0.03580498182515988,0,1,0
41855,White,Male,50,Private,7,Adm-clerical,<=50K,>50K,0.0725804203049485,-0.44350032765656155,0,1,0
