,race,gender,age_group,workclass,education_years,occupation,income_before,income_after,x,y,cluster,income_before_onehot,income_after_onehot
2618,White,Male,30,Federal-gov,9,Exec-managerial,>50K,>50K,-0.36743622031308343,0.1762547658723073,1,1,1
45563,White,Male,60,Private,15,Exec-managerial,>50K,>50K,-0.24225425290433567,0.9718311391371677,1,1,1
47303,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
46248,White,Male,30,State-gov,13,Protective-serv,>50K,>50K,-0.541452872489846,0.759763644074258,1,1,1
25665,White,Male,50,Local-gov,13,Prof-specialty,>50K,>50K,-0.5826492308345631,1.0637917863151871,1,1,1
24549,White,Female,50,Local-gov,16,Prof-specialty,>50K,>50K,-0.5892383898606053,1.4871566699965335,1,1,1
2413,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
47121,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
140,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
16928,Non-White,Male,30,Private,16,Prof-specialty,>50K,>50K,-0.5541383268520591,0.9377136156562512,1,1,1
47429,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
29912,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
40196,White,Male,50,Private,16,Prof-specialty,>50K,>50K,-0.6014557645559893,1.1444111383875302,1,1,1
33740,White,Male,30,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6252562463805974,1.3376958634330953,1,1,1
31653,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
37755,White,Male,40,Local-gov,13,Exec-managerial,>50K,<=50K,-0.5590219080065136,0.8194006008408581,1,1,0
31651,Non-White,Female,40,Local-gov,14,Exec-managerial,>50K,>50K,-0.457527162289986,0.930024279789939,1,1,1
40684,White,Male,50,Local-gov,9,Tech-support,>50K,>50K,-0.3259319931272972,0.2510294989463787,1,1,1
20370,White,Male,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.6842135550959335,1.385982379817065,1,1,1
42832,White,Male,40,State-gov,13,Exec-managerial,>50K,>50K,-0.5776330683234008,0.8579949425158145,1,1,1
2328,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
15181,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
5854,White,Male,50,State-gov,10,Prof-specialty,>50K,<=50K,-0.42009943090359836,0.8360218611950516,1,1,0
16153,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
6777,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
24819,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
34330,White,Male,70,Private,16,Prof-specialty,>50K,>50K,-0.1372674961885321,1.4360698078871825,1,1,1
18889,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
48301,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
42306,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
16344,White,Male,40,Self-emp-inc,10,Exec-managerial,>50K,<=50K,-0.39551915455690184,0.5657197802539415,1,1,0
36872,White,Female,40,Self-emp-not-inc,11,Other-service,>50K,>50K,-0.141349573326013,0.006371095372288846,0,1,1
8995,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
37595,Non-White,Female,40,Local-gov,14,Prof-specialty,>50K,>50K,-0.514453646725455,1.200015541812645,1,1,1
14333,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
48075,White,Female,50,Self-emp-inc,10,Sales,>50K,>50K,-0.14307817849519813,0.18392621674241658,1,1,1
8055,White,Male,50,Local-gov,14,Adm-clerical,>50K,>50K,-0.46438420528320207,0.7447886176081532,1,1,1
6876,White,Male,30,Self-emp-inc,13,Tech-support,>50K,>50K,-0.495219798283476,0.49071073719626257,1,1,1
2340,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
25562,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
20155,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
7633,White,Male,30,Private,15,Prof-specialty,>50K,>50K,-0.5647994990278291,1.0310785453168805,1,1,1
21983,White,Male,30,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.6252562463805974,1.3376958634330953,1,1,1
34472,White,Male,50,State-gov,11,Prof-specialty,>50K,>50K,-0.5448152613068862,0.9320781301637182,1,1,1
3988,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
11546,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
26018,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
26533,Non-White,Male,40,Self-emp-not-inc,15,Prof-specialty,>50K,>50K,-0.5937236952704512,1.3480863006092996,1,1,1
36115,White,Male,70,Self-emp-inc,16,Farming-fishing,>50K,>50K,-0.09773723676713632,1.4637985248055874,1,1,1
23204,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
4925,White,Male,40,Self-emp-inc,12,Prof-specialty,>50K,>50K,-0.53738444543785,0.934243769055542,1,1,1
39434,White,Male,50,Federal-gov,14,Prof-specialty,>50K,<=50K,-0.6267431907468064,1.161322220249329,1,1,0
41771,Non-White,Male,50,Self-emp-inc,13,Sales,>50K,>50K,-0.3818498966920326,0.4143501594384771,1,1,1
44906,White,Male,50,Private,16,Tech-support,>50K,>50K,-0.4876109876998443,0.6543905847399833,1,1,1
21825,White,Male,50,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3622199929494823,0.5401197037055646,1,1,1
4601,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
24118,White,Male,40,Local-gov,13,Protective-serv,>50K,>50K,-0.5473837362735606,0.8425133206272316,1,1,1
30841,White,Male,50,Private,14,Exec-managerial,>50K,>50K,-0.4925199505886984,0.6726322526842843,1,1,1
34498,White,Male,70,Self-emp-inc,10,Exec-managerial,>50K,<=50K,0.10196827541797492,0.8317783732052169,1,1,0
37117,White,Male,60,Private,13,Prof-specialty,>50K,>50K,-0.22431964818900982,0.7610329119169295,1,1,1
17502,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
10121,White,Male,30,Local-gov,10,Tech-support,>50K,<=50K,-0.296400631237384,0.21166302419299513,1,1,0
33837,White,Male,30,Self-emp-inc,9,Craft-repair,>50K,>50K,-0.34102582387863833,0.09038109595071603,1,1,1
5541,White,Male,50,Federal-gov,10,Adm-clerical,>50K,>50K,-0.19078687963969168,-0.017226249159798725,0,1,1
45858,White,Male,50,Private,14,Protective-serv,>50K,>50K,-0.4808817788557453,0.6957449724706578,1,1,1
18849,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
43603,White,Male,60,State-gov,13,Prof-specialty,>50K,<=50K,-0.3443987669702436,1.2173860421535836,1,1,0
46241,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
23433,White,Female,30,Private,15,Prof-specialty,>50K,>50K,-0.45111416586809855,0.9560652883641862,1,1,1
45530,White,Female,50,Local-gov,14,Exec-managerial,>50K,>50K,-0.48030257589331443,1.0153777842932876,1,1,1
5916,White,Male,30,Private,12,Exec-managerial,>50K,>50K,-0.3367897716391926,0.11246625403503273,1,1,1
22963,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
32337,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
17058,White,Male,40,Private,11,Exec-managerial,>50K,>50K,-0.401108819697603,0.23133381445273501,1,1,1
43146,White,Male,40,Private,13,Craft-repair,>50K,>50K,-0.38931414356777433,0.10402461313003464,1,1,1
31753,White,Male,50,Private,15,Prof-specialty,>50K,>50K,-0.5560423615210113,1.1268224869964336,1,1,1
34113,White,Female,40,Local-gov,13,Tech-support,>50K,>50K,-0.38841828242610704,0.5243580522633231,1,1,1
23487,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
41575,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
33482,White,Male,40,Federal-gov,13,Exec-managerial,>50K,>50K,-0.534850705264806,0.620340517821499,1,1,1
45203,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
44439,White,Male,40,Self-emp-inc,10,Sales,>50K,<=50K,-0.2900626732623482,0.28453955024348776,1,1,0
17093,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
4832,Non-White,Male,60,Private,10,Handlers-cleaners,>50K,>50K,0.22691862324786521,-0.3695204637343749,0,1,1
382,White,Female,50,Self-emp-not-inc,16,Exec-managerial,>50K,>50K,-0.49130069431355805,1.1060239375283447,1,1,1
30430,White,Male,60,Private,13,Sales,>50K,<=50K,-0.06193668245898725,0.2098614198837697,1,1,0
544,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
1835,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
13583,White,Male,30,Private,10,Exec-managerial,>50K,<=50K,-0.2518509651937134,0.013933527256138304,0,1,0
936,White,Male,50,Self-emp-not-inc,10,Exec-managerial,>50K,>50K,-0.30355057503966393,0.4162947870519062,1,1,1
23799,Non-White,Male,60,Private,9,Tech-support,>50K,>50K,0.08847216472900403,-0.1626829565036047,0,1,1
33261,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
26448,White,Male,40,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.6952116735161772,1.4766285330521218,1,1,1
33430,Non-White,Male,50,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.6190939515728501,1.446311140714581,1,1,1
30663,Non-White,Female,30,Self-emp-not-inc,9,Exec-managerial,>50K,>50K,-0.1808363035727342,0.0782065404417635,0,1,1
5236,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
35560,Non-White,Male,30,Local-gov,10,Protective-serv,>50K,>50K,-0.28560617671435895,0.3438514545524838,1,1,1
31996,Non-White,Male,20,Self-emp-inc,9,Sales,>50K,>50K,-0.11328222529241018,-0.12188378945590239,0,1,1
27346,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
39284,White,Male,40,Private,14,Prof-specialty,>50K,<=50K,-0.582745596631587,0.9682235912553672,1,1,0
3878,White,Male,50,Self-emp-inc,14,Exec-managerial,>50K,>50K,-0.6116461158512851,1.1030744874541574,1,1,1
23523,White,Male,40,Private,13,Adm-clerical,>50K,>50K,-0.3279502457723242,0.056039388641331594,1,1,1
47521,White,Female,50,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.42795268656325425,0.87763705891701,1,1,1
2304,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
46947,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
21950,White,Male,60,Private,13,Prof-specialty,>50K,>50K,-0.22431964818900982,0.7610329119169295,1,1,1
38993,White,Male,60,Private,13,Exec-managerial,>50K,>50K,-0.16739316375354088,0.4910416498942235,1,1,1
47200,White,Male,50,Private,11,Craft-repair,>50K,>50K,-0.2995698521157906,-0.09188346124476766,0,1,1
373,White,Male,40,Self-emp-not-inc,13,Sales,>50K,>50K,-0.41255421560038175,0.42707890038492136,1,1,1
24300,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
24552,White,Male,30,Private,11,Exec-managerial,>50K,>50K,-0.3765667955970012,0.10998979622480488,1,1,1
41537,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
5455,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
5922,White,Male,40,State-gov,13,Adm-clerical,>50K,>50K,-0.4480293645535579,0.5123925188779858,1,1,1
28860,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
29362,White,Male,50,Private,10,Sales,>50K,<=50K,-0.137637346392342,-0.17150276107476228,0,1,0
45368,White,Male,50,Self-emp-not-inc,13,Sales,>50K,>50K,-0.37925505399296217,0.40147882383654443,1,1,1
36668,White,Male,50,Private,13,Sales,>50K,>50K,-0.3187983066401939,0.09486150572032968,1,1,1
10113,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
27021,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
17054,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
1516,White,Male,60,Self-emp-not-inc,13,Exec-managerial,>50K,>50K,-0.22784991110630917,0.7976589680104382,1,1,1
28063,White,Male,30,Self-emp-inc,9,Exec-managerial,>50K,>50K,-0.4092656298530311,0.3879982950998418,1,1,1
3921,White,Male,40,Local-gov,13,Exec-managerial,>50K,<=50K,-0.5590219080065136,0.8194006008408581,1,1,0
17325,White,Male,30,Private,13,Prof-specialty,>50K,<=50K,-0.4899384098770343,0.5502890560739363,1,1,0
42351,White,Male,50,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.6751685267835981,1.5572647217663067,1,1,1
23980,White,Male,50,Local-gov,13,Prof-specialty,>50K,>50K,-0.5826492308345631,1.0637917863151871,1,1,1
27880,White,Male,50,Private,10,Exec-managerial,>50K,>50K,-0.24309382768689564,0.10967746893569151,1,1,1
26223,White,Male,40,Self-emp-inc,13,Prof-specialty,>50K,<=50K,-0.6336065992402228,1.1020753090717395,1,1,0
45058,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
9352,White,Male,50,Private,13,Exec-managerial,>50K,>50K,-0.4242547879347475,0.3760417357307835,1,1,1
18992,White,Male,40,Private,13,Sales,>50K,>50K,-0.35209746824761345,0.12046158226870661,1,1,1
22970,White,Male,50,Private,14,Adm-clerical,>50K,>50K,-0.3629162468188555,0.3270298290464555,1,1,1
30279,White,Male,40,Self-emp-inc,13,Exec-managerial,>50K,>50K,-0.5766801148047538,0.8320840470490335,1,1,1
31078,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
46246,White,Male,50,Private,16,Exec-managerial,>50K,>50K,-0.5445292801205203,0.8744198763648242,1,1,1
4223,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
31333,White,Male,40,Federal-gov,13,Exec-managerial,>50K,>50K,-0.534850705264806,0.620340517821499,1,1,1
19809,White,Male,40,State-gov,16,Exec-managerial,>50K,>50K,-0.6979075605091736,1.356373083149855,1,1,1
30153,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
8165,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
19875,White,Male,70,Self-emp-not-inc,16,Prof-specialty,>50K,>50K,-0.19772424354130036,1.7426871260033971,1,1,1
13122,White,Female,40,Local-gov,12,Adm-clerical,>50K,>50K,-0.2195107172745674,0.23095338023413756,1,1,1
33867,White,Male,70,Self-emp-inc,8,Sales,>50K,>50K,0.3520534751866011,0.3397445066582264,1,1,1
37852,Non-White,Male,40,Private,14,Exec-managerial,>50K,>50K,-0.46974453698537,0.5872787481809354,1,1,1
45739,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
8595,White,Male,50,Private,14,Prof-specialty,>50K,>50K,-0.5494464350241673,0.9426235147069902,1,1,1
43877,White,Male,30,Private,12,Tech-support,>50K,<=50K,-0.2798714792185166,-0.10756303758980815,0,1,0
39742,White,Male,50,State-gov,14,Exec-managerial,>50K,>50K,-0.6125990693699321,1.1289853829209384,1,1,1
26693,White,Male,20,Self-emp-inc,13,Prof-specialty,>50K,>50K,-0.4746122270843016,0.8629830173502447,1,1,1
24454,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
31126,White,Male,30,Self-emp-inc,13,Sales,>50K,>50K,-0.4466816094095984,0.42955979881064965,1,1,1
27989,White,Male,40,Private,12,Exec-managerial,>50K,>50K,-0.36133179573979435,0.23381027226296286,1,1,1
40841,White,Male,40,Local-gov,13,Protective-serv,>50K,>50K,-0.5473837362735606,0.8425133206272316,1,1,1
17498,White,Male,50,Private,10,Craft-repair,>50K,>50K,-0.17485402171250283,-0.18793973021343424,0,1,1
2971,White,Male,30,Private,14,Prof-specialty,>50K,<=50K,-0.5582035725309852,0.846879573027437,1,1,0
2944,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
14316,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
21324,White,Male,50,Local-gov,13,Prof-specialty,>50K,>50K,-0.5826492308345631,1.0637917863151871,1,1,1
27170,White,Male,30,Self-emp-inc,10,Exec-managerial,>50K,>50K,-0.3709771304563001,0.4443757620260114,1,1,1
17215,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
24259,White,Male,40,Local-gov,11,Exec-managerial,>50K,>50K,-0.5025767781619496,0.6490926030144327,1,1,1
2761,White,Female,70,Private,11,Prof-specialty,>50K,>50K,0.1531374590015354,0.6923704124740222,1,1,1
12744,White,Male,30,Private,15,Prof-specialty,>50K,>50K,-0.5647994990278291,1.0310785453168805,1,1,1
10126,White,Male,50,Private,15,Exec-managerial,>50K,>50K,-0.49911587708554234,0.8568312249737277,1,1,1
46177,White,Male,60,Private,15,Prof-specialty,>50K,>50K,-0.29918073733980466,1.2418224011598737,1,1,1
44327,Non-White,Male,40,Private,13,Tech-support,>50K,>50K,-0.3445610819107431,0.07065893960259383,1,1,1
36215,White,Female,40,Local-gov,16,Prof-specialty,>50K,>50K,-0.6225375514680248,1.5127567465449105,1,1,1
10137,White,Male,50,Private,10,Sales,>50K,<=50K,-0.137637346392342,-0.17150276107476228,0,1,0
17947,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
42666,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
24979,Non-White,Male,50,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.6190939515728501,1.446311140714581,1,1,1
1477,White,Male,30,Private,13,Exec-managerial,>50K,<=50K,-0.43301192544156536,0.2802977940512303,1,1,0
41903,White,Male,40,Self-emp-inc,13,Sales,>50K,>50K,-0.47122363351020013,0.5509038170385797,1,1,1
35094,White,Male,60,Self-emp-not-inc,12,Craft-repair,>50K,>50K,-0.06338795132954363,0.3322102288451149,1,1,1
581,White,Female,30,Self-emp-not-inc,13,Prof-specialty,>50K,>50K,-0.43670982407007203,0.7818931172374568,1,1,1
43406,White,Male,40,Self-emp-inc,14,Sales,>50K,>50K,-0.539488796164151,0.8474943339920805,1,1,1
28993,White,Male,40,Self-emp-inc,15,Prof-specialty,>50K,>50K,-0.7084676883910176,1.5828647983146837,1,1,1
25197,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
38635,White,Male,50,Private,14,Craft-repair,>50K,>50K,-0.42428014461430563,0.3750150535351585,1,1,1
24678,White,Male,50,Private,13,Prof-specialty,>50K,>50K,-0.48118127237021646,0.6460329977534894,1,1,1
38843,White,Male,40,Federal-gov,9,Adm-clerical,>50K,>50K,-0.26237454064384225,-0.0480036395375914,0,1,1
39015,White,Female,40,Self-emp-inc,9,Adm-clerical,>50K,>50K,-0.19051861702405937,0.08872663273724887,0,1,1
7522,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
13290,White,Male,40,Federal-gov,13,Prof-specialty,>50K,>50K,-0.591777189700275,0.890331779844205,1,1,1
1427,White,Male,40,Private,13,Exec-managerial,>50K,>50K,-0.4575539495421671,0.4016418122791604,1,1,1
17253,White,Male,40,State-gov,14,Prof-specialty,>50K,>50K,-0.7028247154128207,1.4245767214920213,1,1,1
8613,White,Female,30,Private,14,Exec-managerial,>50K,>50K,-0.3875917549357857,0.5018750540520368,1,1,1
34057,White,Male,40,Private,12,Prof-specialty,>50K,<=50K,-0.4182582801752633,0.5038015342856689,1,1,0
8372,White,Male,40,Private,10,Exec-managerial,>50K,<=50K,-0.27639298929431516,0.13527754548406842,1,1,0
12684,White,Male,30,Private,13,Sales,>50K,<=50K,-0.3275554441470117,-0.0008824359592235124,0,1,0
9619,White,Male,30,Private,14,Exec-managerial,>50K,>50K,-0.5012770880955162,0.576888311004731,1,1,1
22024,White,Male,40,Private,13,Prof-specialty,>50K,<=50K,-0.5144804339776361,0.6716330743018664,1,1,0
47502,White,Male,70,Private,10,Sales,>50K,>50K,0.32655092197511526,0.12015590842489006,0,1,1
7681,White,Male,60,Self-emp-inc,13,Exec-managerial,>50K,<=50K,-0.2865193290161276,0.9214838846640966,1,1,0
29361,White,Male,40,Private,10,Prof-specialty,>50K,<=50K,-0.33331947372978415,0.4052688075067744,1,1,0
